,GSM21203,GSM21204,GSM21205,GSM21206,GSM21207,GSM21208,GSM21209,GSM21210,GSM21211,GSM21212,GSM21213,GSM21214,GSM21215,GSM21216,GSM21217,GSM21218,GSM21219,GSM21220,GSM21221,GSM21222,GSM21223,GSM21224,GSM21225,GSM21226,GSM21227,GSM21228,GSM21229,GSM21230,GSM21231,GSM21232,GSM21233
PCDHGA8,5.36106648879432,2.78659636189081,3.6667565918848,5.83035674741922,5.60584986719498,5.61765111942733,4.74416109557041,2.4594316186373,7.4966540825935,3.4594316186373,3.75488750216347,4.75488750216347,4.46597446450407,5.82527683005487,5.83035674741922,3.84799690655495,2.65535182861255,2.67807190511264,2.29278174922785,5.92362461136832,2.48542682717024,3.64385618977472,4.63226821549951,3.48542682717024,5.97727992349992,6.26303440583379,3.47248777146274,2.90689059560852,2.78659636189081,3.73335434061383,5.22496636500027
LY9,5.99978863675569,4.9426880388944,6.26383623997506,3.58043993091965,5.75524858028926,4.87500173474469,5.03384490069123,4.14932915778226,5.56913590008611,5.30158133976719,6.81988288309903,4.88002728721916,5.33892587526132,4.02181442543822,5.07664934142745,4.11575460543352,4.62163460386286,5.61031008372392,4.35866684972685,4.47991405145831,4.60958426023108,5.22155465666768,4.43792074220204,5.61789942410561,5.40276715173078,4.62507813673079,5.02840013157172,4.9007167668432,5.6367987386226,5.69140926707101,4.74089971583288
RBBP4,9.207257254222,9.21217308575808,9.44272545755478,9.61680440878142,9.12901117228742,9.06846272309005,9.42618070455362,9.6168117106457,9.30899729158306,9.43916498356096,9.08361811466798,9.42949707684466,9.27555455215073,9.61755330729893,9.15323700611497,9.73871303202168,9.40250449426776,9.48504384300085,9.9030899256371,9.94321178313073,9.66250102893436,10.118582247646,10.04430694842,9.57456820431896,9.6471377994259,9.7420513205846,9.62566916265828,9.42985747107972,9.62382527675851,9.45693480414498,9.53357207589918
SSNA1,8.87344411251538,9.09328550387792,9.70649601806119,9.15177765473205,9.54361187589834,9.39938474728795,9.15177765473205,9.03452387533439,9.30469355747101,9.4112991229642,9.57478272083875,9.19229281447077,8.94339392934751,8.83162393682075,8.38067750722289,8.93014594790882,9.33203654836165,8.92362461136832,8.59320435406329,8.73504824129086,8.93840342367024,8.88264304936184,9.1184220243132,9.5501695919205,9.40407713624123,8.98071082890019,9.21140163741847,9.46862404291802,9.03507399737762,9.16037568743582,9.35402893805439
CCKBR,8.30560578958543,8.9915218460757,8.98356369722332,7.73131903102506,9.08852325661663,8.32192809488736,8.2001629739997,8.51175265376738,8.04821438460804,8.41023933077602,8.93132848489379,9.11816243006313,9.1893304006149,8.15583017155653,8.49745269597724,9.19303246844282,8.06123616574775,7.73674015545321,8.37937836707126,7.89117612475454,8.17941152317403,8.27052894238072,8.17941152317403,8.43504513127809,8.25691629667084,7.60659028037053,8.20261362014849,7.84862294042934,8.07734982962161,8.40045254027644,8.72689931847653
SCTR,4.0703893278914,6.45285896471381,5.7279204545632,6.63952159951083,5.38887833881199,5.01792190799726,6.69627208392586,4.26303440583379,4.97727992349992,3.60880924267552,6.59395128394841,5.05311133645956,4.79701297783614,5.71973105674985,5.38887833881199,6.03562390973072,6.66959375118833,4.40599235967584,5.63807383718072,4.74953426766926,3.95419631038688,6.17990909001493,6.0639343057541,5.14159627838382,7.96173907260414,6.63226821549951,5.39574832817903,6.69209237542757,6.80477637795583,6.64241277290506,6.68229237143083
SCN1A,8.01290383323064,9.80590505812362,8.33002051583608,9.00422046631819,8.04439411935845,9.19475685442225,9.11087476146451,9.22255342742343,9.26865895502767,7.51333282374013,8.00898878322725,10.2596255839288,9.78299820892041,9.25077213159993,9.61765111942733,10.3451834471877,9.19991768027457,9.70321146739115,9.49944729748518,9.0837452373945,9.09143538632361,8.76121877592938,8.68123841177781,9.00982861736811,9.36697783572535,8.42584530563943,9.42731284413496,8.32327998788732,9.08984768068916,9.25053529419631,10.4112991229642
MTX1,9.59077415776056,9.63117705570398,9.77758409710786,8.83636600871667,9.93855044991657,9.85128055787861,8.9298501621485,8.88325423134128,9.38521530709355,8.85642552862553,9.5453506448223,9.18437948621294,9.54477128799467,9.20750245925879,9.7632123668144,8.87405920314115,9.26584942144085,9.09697863637054,9.18189764310839,9.32125167303819,8.70839418775667,9.19105921453166,9.22255342742343,9.18834157601082,9.21916852046216,8.96347412397489,9.22809716257842,8.95884267524324,9.08480838780436,9.04302728359455,9.48401725691557
HIST1H2BJ,5.98230471796527,4.42722550636977,4.83736726602135,5.42140253111176,5.53847310493811,5.08446663217484,5.35049074700848,4.91170771682167,4.5579729926034,4.84270414788031,3.69279878398374,4.63452492952751,4.90115596992499,4.10169082963563,4.40505125742653,4.80267784264493,4.31383905877204,3.92330420685273,3.86036095458473,4.12569200573728,4.58389376423112,4.29968491873147,5.54797388164727,4.20340427409424,5.02720677594878,3.4303748809597,4.40786785041364,3.99031641795723,5.04361628118327,3.79683871675342,4.02497862127754
TUBD1,7.71038556837907,7.07621135155295,8.04161291808816,7.46257321107234,8.40425751097403,7.44840151928145,7.77616568829021,6.92865034243989,7.24648237268199,7.3940379749089,7.49508722389472,7.23221831258242,6.60584682569697,6.41116093146,6.09540618395807,7.11975898975532,5.84778815311103,6.87380541561281,6.70407197564893,7.01681732046966,7.04896914578546,7.34448573818842,7.3956313099756,7.80808027517439,7.6508266869375,7.30356428833049,7.02425195143506,7.52314550994349,7.41196969382518,7.22372631849442,7.43462461233387
LGR5,6.97980811015814,7.74429745139997,6.8111677851986,6.46931841042478,7.86243676140209,6.53532883069405,7.14878487209196,6.33297881725736,7.47870158817518,8.09093572232691,6.78751727309685,7.22154040740557,6.72204414218017,5.72850058625962,5.28280810733643,7.47315708281999,7.41946874549964,7.74920335443774,6.06307958263883,7.55822924748986,7.72582740056796,5.82991992233162,8.75034346169928,6.53147503466564,7.88853054658559,8.17436148407675,7.75788194547261,9.14606517686714,7.66139433249834,7.72576043578673,7.19545694823946
SMG1P5,9.20236874277526,8.92273304987684,7.82273014794452,9.93147623388679,7.36282052553426,10.1087857909046,8.76520320665317,9.72894086840337,8.79506558265962,8.7292808460274,8.04603261475421,10.0555535932956,9.64132926174569,10.3656662946888,8.98099636973059,10.0565022444299,9.26232979285721,9.26912667914942,10.1884652161567,9.66213427479907,9.16364967601582,9.85018683764577,9.10956950937069,9.25171909260596,9.18437948621294,8.7262181593322,10.1441483665089,9.49265437101891,10.2863267270905,8.63335855063711,9.81746337553189
DEFB1,6.72519581722666,6.63226821549951,6.90207357931074,6.01122725542325,8.19721669311005,7.31922050252387,7.63662462054365,6.03562390973072,7.21626083716506,7.3389591754152,7.54148386405428,6.6667565918848,6.76022094646651,5.68650052718322,6.76022094646651,6.31831684133498,6.13750352374993,5.00898878322726,6.81634370528486,6.30560578958543,6.4446008137115,6.6409679104499,6.90086680798075,6.95652136333312,6.64385618977472,6.21916852046216,5.98868468677217,6.992088609014,6.73606362787181,6.74953426766926,6.67101024127845
FUT6,6.42708041231778,5.88113194611024,7.18129172307547,5.26561905680586,6.64387454085603,5.69277510768302,6.34331082268654,5.29628200218804,5.41079253894915,6.72667636660358,6.5487458653663,6.26267003423123,5.61275295809707,5.37759831042745,5.48211949608692,5.46871487068905,5.49067745964827,5.34544337058454,5.537885584406,6.27491383278604,5.5640274127266,5.40894500139,5.51659877209194,6.01625556566276,5.84870752796008,5.95877408351114,5.41116092714769,6.15885126744589,5.82886867662662,5.7249635428393,5.76236128815647
GRIN2C,7.42216678466822,6.5027350834755,7.25927125765411,6.44946504698951,8.33648583184214,6.94494493632175,7.28318283425648,6.97197439493821,6.14712800438992,7.5273097895555,6.55351942658038,6.44329793548043,6.38026953977281,6.39001866014419,8.16009953279199,6.55883940561021,5.99212555393198,6.33321187337498,6.92213760296615,5.85912943321087,6.93515345907171,6.37948634417135,6.22462591937745,5.98230039471458,5.51395299828494,7.10048224350813,6.76529461147549,7.41192243728087,6.36145071567059,7.61095458470085,5.60407449462179
P2RX1,7.10852445677817,7.72451385311995,7.71080643369935,7.11997860965488,8.92510932390122,7.13750352374993,8.09645162447759,7.15279185163912,7.25644459647344,7.91587937883577,7.89784545600551,5.44625622988956,6.23457795978457,7.03672310600552,7.74752167254042,7.20163386116965,7.51727569320958,7.03672310600552,7.49585502688717,6.2667865406949,6.81762325751143,6.62351574149055,7.03011533090807,7.90568784852686,4.76553474636298,7.52356195605701,7.81313985089045,7.6006563078263,7.55074678538324,8.19081236791614,6.03342300153745
KCNJ1,5.14143996147728,4.74968378317456,6.06410029485166,3.97916035280705,6.15676181636864,5.85077236262374,4.99024117776913,4.69795982972948,4.44199365405274,4.84097056854585,5.31478759683957,4.55151273818684,4.29762874072452,5.16521757630718,5.33281008203319,5.29774064116227,4.13482050030161,4.28035747723724,4.21145287130609,4.99713428497429,3.8474400963996,4.37523625938125,5.55173898465809,5.22080813470328,4.31321956834866,5.26520316854953,4.30499564760634,4.26613899616211,5.5317346183022,4.82120638645253,4.64505551448709
CPNE6,8.70515002072858,8.11095401844237,9.52517697854827,8.86607099054101,7.93996390061514,9.4641183579825,9.16192356200048,9.95754904189462,9.33603049475067,8.84744570606672,9.01922165975229,8.99739254894096,10.0990986843683,10.5883960603245,10.6338803594203,8.66820254529801,8.65658354805882,8.78019231767492,10.0777695331522,9.58729457236719,9.18247362951304,9.40247349815773,8.99761902695588,8.07670694146361,8.44854154986688,9.24752464027065,10.3795996702182,8.04356938101096,9.0337038923858,9.23981214598995,7.68814003588052
AFDN-AS1,7.55228483994351,4.88264304936184,8.26819107921981,4.5298209465287,8.50700173276412,7.2881739681123,8.23074100262691,7.20847824221171,6.4446008137115,7.91468410532839,5.71424551766612,7.49904859773388,5.85299758761332,7.57061472176119,6.97039353791468,3.60880924267552,6.55458885167764,6.90327934205614,6.65105169117893,7.21334728173344,6.69488019279919,7.3264294871223,6.65391987311942,7.39746072605472,6.74953426766926,6.84297883178833,7.37330019660839,7.1548181090521,6.04657836662033,7.93722667397948,5.91408609701272
MSH5-SAPCD1,4.23886952356864,5.36615745616157,5.72676793166727,4.65075989521441,6.34816301855372,5.21681531836917,6.24311279730935,5.26478579250924,5.13174027377986,5.57617423076848,5.83095641555351,5.17757058179042,4.44150453697496,4.7205597490844,4.77876856887087,4.60100812309244,5.62143220053405,4.73632704084297,5.46847309650019,5.5071550909135,4.64097898342964,5.53667011134377,6.12339600762194,4.48689576078391,5.37087527280811,5.1104404864185,5.20312341078223,5.28987521667877,5.33383284531421,4.33890731540351,5.33516560407502
GRIN2B,6.64872182300054,5.65466427622608,6.43818173010242,5.20073843927667,6.47187277445294,6.08410413770181,6.7322824471247,5.4063774549001,5.49902016191889,5.31917270165343,6.52732250700139,5.37462466033426,4.88718763640103,5.12327530072532,4.71491257827599,5.28355023448054,5.91235210920092,5.36627028065406,5.35236683133703,5.63806220263712,5.39136808733767,5.10706240267642,5.78587158226498,6.10565214314523,5.42446792776228,5.95306949809769,6.24885607508553,5.60011214545749,6.49450650936357,5.89463232142579,5.97519410841688
SERPINB4,7.2688118384194,6.8837151556702,7.23258421772523,5.66456179814578,6.60068368705869,7.70505605169068,5.66886390733246,5.35511048662956,6.8456100382837,6.81928130970429,6.27488270952653,6.78734169867212,6.95142871985814,5.4684661682612,5.49817318671906,6.00597001953623,6.24914787578097,6.23142237849382,5.40608865275722,5.39171604923793,5.22581162577057,6.44908811236531,5.35826398917131,7.3281347731021,6.91826683581818,6.72309062995763,4.91340134214291,6.50967026416641,6.56544613490331,6.11036751356516,7.07690820856494
FLRT1,9.24007576876419,8.96664964210534,8.29186136958522,8.48099210369791,10.0586682503406,8.29001884693262,9.01569380710515,8.49024921062709,8.54959216744175,8.65320336203398,8.78920757534734,8.75221336786514,8.69034724996876,8.75788999032499,8.29001884693262,8.62131930101419,8.33136485049545,8.70977310785294,8.74617838097141,8.8972404255748,8.71218305120923,8.37286506011259,8.01178633120661,8.44335800383632,8.40258575823259,8.16842141085193,8.98783244984226,8.95041008927126,9.19549524650911,8.8808079483628,9.22809716257842
ODF2,2.88752527074159,2.72246602447109,3.86789646399265,2.23266075679027,3.71149490665009,4.11270013274936,3.49825086752783,4.11270013274936,3.58496250072116,3.57288966842058,3.24792751344359,3.44625622988956,3.877744249949,3.74416109557041,3.78659636189081,2.78659636189081,2.70043971814109,4.0703893278914,3.47248777146274,3.20163386116965,3.86789646399265,4.96809075204526,2.37851162325373,2.76553474636298,2.96347412397489,4.24792751344359,5.00450139223494,4.27798474729977,2.8073549220576,4.20163386116965,3.12101540096137
CHEK2,8.194264382992,7.87590290312483,6.48220292629596,7.36632221424582,6.32373033752135,5.61176256006487,7.57893871309339,7.1053847492476,7.22207035524718,7.18090370917938,5.80219321694183,5.04001567884788,6.73741636593706,4.80219321694183,6.01569380710515,7.30469355747101,7.78201533500419,7.79116288855502,7.48623167798101,7.08108392868763,6.35931031689044,7.4446008137115,7.19869058566892,7.33181268381921,5.27798474729977,7.56605403817109,4.74416109557041,8.29370154208073,5.48864353985378,7.47897180503294,7.73538678289534
BARX2,6.66106547980695,7.23074100262691,6.38887833881199,7.91468410532839,6.75087443965685,5.69209237542757,6.0639343057541,6.72519581722666,7.3264294871223,4.97727992349992,4.94485844580754,5.83541884047548,4.97727992349992,4.66106547980695,5.36106648879432,6.42961596420174,5.77610398807316,6.77346892790519,6.65248649491816,5.91647664443772,6.63081315229913,7.05961485629722,5.08321336824898,4.97269265400426,5.29645740737124,4.30012372456901,6.31469652565629,6.19179950106508,4.8073549220576,6.77346892790519,6.75087443965685
SLC11A1,8.09311012678959,7.63428065222348,8.77886013991216,7.66854628969929,8.90231042520942,7.81874630115239,8.56619672391786,7.35662238756171,6.94292245290228,8.6761128633045,9.16697619692327,7.23663114152349,7.47159312962906,8.34467684083072,7.29635629799897,7.19774811212346,7.83314680538041,7.84462507560392,7.37750003799824,7.8519383162619,7.84879950717205,6.98533889153656,6.82525744888124,8.21289204539277,7.4555614532763,7.544911255082,8.21371589798776,7.2609525035798,8.44079320365226,7.69212638314255,7.27335464172731
LOC101930583,8.04466910063434,7.51692038843309,7.24774164561944,6.49852616162523,8.11472269471818,8.44365994191952,6.9464324334566,8.41207443529842,7.01330454634347,7.40781817969663,7.42219695021864,8.05423307918342,7.54252861535837,8.27975330898281,7.48469424620002,8.57944585344059,7.87963487269991,7.24469417924263,8.33379988373903,8.60095335566631,7.32991796093792,8.32491725316249,7.65749719632959,7.43011684535284,6.8237477791277,8.1728317093531,8.27460597127684,7.22367303114206,8.14995344939428,7.91332057747131,7.64400392069371
RORA,7.92485208263081,5.72014910204363,7.98374665822967,6.90832285097263,6.52826128292168,6.45941671460894,6.87859811007745,6.19917946097784,7.10218431655808,6.74139137609531,6.20298953413808,6.98279295022737,6.37614850481674,7.05252046441299,6.68943190036702,6.01317526503392,7.19344857349725,6.93378899146938,6.2762829191742,6.68052090372042,7.2675775330019,6.23925083998003,6.14467085227515,6.9732338493346,6.68923549092897,6.87245369980973,6.16895587488794,6.34502627588358,6.68430779355561,7.10543458407479,6.95820099987916
HGS,10.1021069384113,11.4615306057777,11.3848377017787,10.3479534934303,11.3264856657419,11.0055543774951,10.8542450542201,10.8650372693712,10.6532929453828,10.6800078182363,11.5133821761746,10.8114549748066,11.2210432894907,10.6501542136751,11.1244444600086,10.3163946798613,10.6182019415941,10.527965641134,10.4523442128473,10.2160182654888,10.1526651160093,10.2358945604857,10.6039971700855,10.4531677276986,10.4522412404308,10.2732128098543,10.143255649107,10.3919953566895,10.3719943931937,10.1596190953159,10.5331350234803
RHD,6.22025775640405,6.05259918779964,6.89402369374057,5.2610363104326,5.98189203480667,6.586815291877,6.06130185011266,6.17205973026259,6.32774446057971,6.64438814229244,6.04550327559069,5.63707555806001,6.59062544377647,6.05514341790869,5.71937464977808,5.78862299431565,5.73959271611561,5.56497426549168,6.0522397834761,6.0567232665021,5.94488627876879,5.32413458783487,5.80274711913272,6.47138478666027,5.18334824995522,6.09266025985946,5.98830076530173,5.53589162564431,5.7682189586281,6.24742496684003,5.82957759327373
ALPPL2,5.62796408607722,5.79304027867318,6.60575809116157,5.33654394170033,7.14079228232937,6.02181070779735,5.48823668689158,5.79116727022716,5.32142565440613,6.66106949472456,6.2061628432629,5.78012493719396,6.32828382979347,5.08538722887765,5.8088982970054,5.11957301627224,6.46408266111936,4.94355639772801,5.02239001657973,6.15990023381566,6.39415699300804,5.89526842037725,5.21288950013379,6.03745144839527,6.13537356338263,5.65597270664273,5.68506140432134,5.93049221675773,6.30222358602176,5.97097068061627,6.39460197979245
